amount,created_at,currency,customer_id,ingested_at,invoice_id,merchant_id,order_id,original,reference_id,source,source_record_id
42517.00,2026-01-06T12:58:00+00:00,INR,CUS_98635,2026-01-05T09:30:00+00:00,INV_000235,MCH_TRAVEL,ORD_000235,"{'amount': '42517.00', 'merchant': 'Vista Travel Desk'}",REF_000235,orders.csv,orders:ORD_000235
54593.25,2026-01-06T13:02:00+00:00,INR,CUS_69243,2026-01-05T09:30:00+00:00,INV_000236,MCH_TRAVEL,ORD_000236,"{'amount': '54593.25', 'merchant': 'Vista Travel Desk'}",REF_000236,orders.csv,orders:ORD_000236
48674.25,2026-01-06T13:11:00+00:00,INR,CUS_73968,2026-01-05T09:30:00+00:00,INV_000237,MCH_TRAVEL,ORD_000237,"{'amount': '48674.25', 'merchant': 'Vista Travel Desk'}",REF_000237,orders.csv,orders:ORD_000237
87350.75,2026-01-06T13:16:00+00:00,INR,CUS_56952,2026-01-05T09:30:00+00:00,INV_000238,MCH_TRAVEL,ORD_000238,"{'amount': '87350.75', 'merchant': 'Vista Travel Desk'}",REF_000238,orders.csv,orders:ORD_000238
28067.25,2026-01-06T13:25:00+00:00,INR,CUS_45197,2026-01-05T09:30:00+00:00,INV_000239,MCH_SAAS,ORD_000239,"{'amount': '28067.25', 'merchant': 'Nila SaaS Systems'}",REF_000239,orders.csv,orders:ORD_000239
63914.00,2026-01-06T13:30:00+00:00,INR,CUS_99463,2026-01-05T09:30:00+00:00,INV_000240,MCH_HEALTH,ORD_000240,"{'amount': '63914.00', 'merchant': 'Prana Health Online'}",REF_000240,orders.csv,orders:ORD_000240
16584.00,2026-01-06T13:40:00+00:00,INR,CUS_67840,2026-01-05T09:30:00+00:00,INV_000241,MCH_ZERO,ORD_000241,"{'amount': '16584.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000241,orders.csv,orders:ORD_000241
17590.75,2026-01-06T13:45:00+00:00,INR,CUS_49566,2026-01-05T09:30:00+00:00,INV_000242,MCH_TRAVEL,ORD_000242,"{'amount': '17590.75', 'merchant': 'Vista Travel Desk'}",REF_000242,orders.csv,orders:ORD_000242
11103.00,2026-01-06T13:56:00+00:00,INR,CUS_97098,2026-01-05T09:30:00+00:00,INV_000243,MCH_CAFE,ORD_000243,"{'amount': '11103.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000243,orders.csv,orders:ORD_000243
12253.75,2026-01-06T14:05:00+00:00,INR,CUS_22475,2026-01-05T09:30:00+00:00,INV_000245,MCH_TRAVEL,ORD_000245,"{'amount': '12253.75', 'merchant': 'Vista Travel Desk'}",REF_000245,orders.csv,orders:ORD_000245
78114.00,2026-01-06T14:17:00+00:00,INR,CUS_78084,2026-01-05T09:30:00+00:00,INV_000246,MCH_SWIFT,ORD_000246,"{'amount': '78114.00', 'merchant': 'SwiftKart Marketplace'}",REF_000246,orders.csv,orders:ORD_000246
17624.25,2026-01-06T14:20:00+00:00,INR,CUS_19283,2026-01-05T09:30:00+00:00,INV_000247,MCH_SAAS,ORD_000247,"{'amount': '17624.25', 'merchant': 'Nila SaaS Systems'}",REF_000247,orders.csv,orders:ORD_000247
41371.00,2026-01-06T14:27:00+00:00,INR,CUS_49223,2026-01-05T09:30:00+00:00,INV_000248,MCH_ZERO,ORD_000248,"{'amount': '41371.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000248,orders.csv,orders:ORD_000248
69834.50,2026-01-06T14:37:00+00:00,INR,CUS_11110,2026-01-05T09:30:00+00:00,INV_000249,MCH_ZERO,ORD_000249,"{'amount': '69834.50', 'merchant': 'Zero Fee Internal Rail'}",REF_000249,orders.csv,orders:ORD_000249
28225.75,2026-01-06T14:43:00+00:00,INR,CUS_29840,2026-01-05T09:30:00+00:00,INV_000250,MCH_TRAVEL,ORD_000250,"{'amount': '28225.75', 'merchant': 'Vista Travel Desk'}",REF_000250,orders.csv,orders:ORD_000250
18651.00,2026-01-06T14:52:00+00:00,INR,CUS_87276,2026-01-05T09:30:00+00:00,INV_000251,MCH_ZERO,ORD_000251,"{'amount': '18651.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000251,orders.csv,orders:ORD_000251
18627.00,2026-01-06T14:59:00+00:00,INR,CUS_46302,2026-01-05T09:30:00+00:00,INV_000252,MCH_CAFE,ORD_000252,"{'amount': '18627.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000252,orders.csv,orders:ORD_000252
3815.75,2026-01-06T15:02:00+00:00,INR,CUS_49537,2026-01-05T09:30:00+00:00,INV_000253,MCH_TRAVEL,ORD_000253,"{'amount': '3815.75', 'merchant': 'Vista Travel Desk'}",REF_000253,orders.csv,orders:ORD_000253
84994.00,2026-01-06T15:11:00+00:00,INR,CUS_41370,2026-01-05T09:30:00+00:00,INV_000254,MCH_CAFE,ORD_000254,"{'amount': '84994.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000254,orders.csv,orders:ORD_000254
83934.50,2026-01-06T15:19:00+00:00,INR,CUS_19307,2026-01-05T09:30:00+00:00,INV_000255,MCH_SAAS,ORD_000255,"{'amount': '83934.50', 'merchant': 'Nila SaaS Systems'}",REF_000255,orders.csv,orders:ORD_000255
55463.00,2026-01-06T15:27:00+00:00,INR,CUS_81612,2026-01-05T09:30:00+00:00,INV_000256,MCH_HEALTH,ORD_000256,"{'amount': '55463.00', 'merchant': 'Prana Health Online'}",REF_000256,orders.csv,orders:ORD_000256
2107.00,2026-01-06T15:29:00+00:00,INR,CUS_38277,2026-01-05T09:30:00+00:00,INV_000257,MCH_ZERO,ORD_000257,"{'amount': '2107.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000257,orders.csv,orders:ORD_000257
65973.25,2026-01-06T15:41:00+00:00,INR,CUS_65518,2026-01-05T09:30:00+00:00,INV_000258,MCH_TRAVEL,ORD_000258,"{'amount': '65973.25', 'merchant': 'Vista Travel Desk'}",REF_000258,orders.csv,orders:ORD_000258
11257.00,2026-01-06T15:47:00+00:00,INR,CUS_20357,2026-01-05T09:30:00+00:00,INV_000259,MCH_CAFE,ORD_000259,"{'amount': '11257.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000259,orders.csv,orders:ORD_000259
57642.75,2026-01-06T15:57:00+00:00,INR,CUS_41278,2026-01-05T09:30:00+00:00,INV_000261,MCH_TRAVEL,ORD_000261,"{'amount': '57642.75', 'merchant': 'Vista Travel Desk'}",REF_000261,orders.csv,orders:ORD_000261
59724.50,2026-01-06T16:04:00+00:00,INR,CUS_89800,2026-01-05T09:30:00+00:00,INV_000262,MCH_ZERO,ORD_000262,"{'amount': '59724.50', 'merchant': 'Zero Fee Internal Rail'}",REF_000262,orders.csv,orders:ORD_000262
18284.75,2026-01-06T16:12:00+00:00,INR,CUS_11487,2026-01-05T09:30:00+00:00,INV_000263,MCH_ZERO,ORD_000263,"{'amount': '18284.75', 'merchant': 'Zero Fee Internal Rail'}",REF_000263,orders.csv,orders:ORD_000263
49041.00,2026-01-06T16:23:00+00:00,INR,CUS_45227,2026-01-05T09:30:00+00:00,INV_000264,MCH_SWIFT,ORD_000264,"{'amount': '49041.00', 'merchant': 'SwiftKart Marketplace'}",REF_000264,orders.csv,orders:ORD_000264
35949.50,2026-01-06T16:27:00+00:00,INR,CUS_18371,2026-01-05T09:30:00+00:00,INV_000265,MCH_SAAS,ORD_000265,"{'amount': '35949.50', 'merchant': 'Nila SaaS Systems'}",REF_000265,orders.csv,orders:ORD_000265
74602.00,2026-01-06T16:33:00+00:00,INR,CUS_58193,2026-01-05T09:30:00+00:00,INV_000266,MCH_SAAS,ORD_000266,"{'amount': '74602.00', 'merchant': 'Nila SaaS Systems'}",REF_000266,orders.csv,orders:ORD_000266
66992.00,2026-01-06T16:39:00+00:00,INR,CUS_15772,2026-01-05T09:30:00+00:00,INV_000267,MCH_SWIFT,ORD_000267,"{'amount': '66992.00', 'merchant': 'SwiftKart Marketplace'}",REF_000267,orders.csv,orders:ORD_000267
50497.00,2026-01-06T16:46:00+00:00,INR,CUS_33456,2026-01-05T09:30:00+00:00,INV_000268,MCH_CAFE,ORD_000268,"{'amount': '50497.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000268,orders.csv,orders:ORD_000268
42234.00,2026-01-06T16:57:00+00:00,INR,CUS_20208,2026-01-05T09:30:00+00:00,INV_000269,MCH_SAAS,ORD_000269,"{'amount': '42234.00', 'merchant': 'Nila SaaS Systems'}",REF_000269,orders.csv,orders:ORD_000269
29553.50,2026-01-06T17:03:00+00:00,INR,CUS_16019,2026-01-05T09:30:00+00:00,INV_000270,MCH_SWIFT,ORD_000270,"{'amount': '29553.50', 'merchant': 'SwiftKart Marketplace'}",REF_000270,orders.csv,orders:ORD_000270
43199.00,2026-01-06T17:10:00+00:00,INR,CUS_82494,2026-01-05T09:30:00+00:00,INV_000271,MCH_CAFE,ORD_000271,"{'amount': '43199.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000271,orders.csv,orders:ORD_000271
81920.00,2026-01-06T17:16:00+00:00,INR,CUS_70807,2026-01-05T09:30:00+00:00,INV_000272,MCH_TRAVEL,ORD_000272,"{'amount': '81920.00', 'merchant': 'Vista Travel Desk'}",REF_000272,orders.csv,orders:ORD_000272
1135.25,2026-01-06T17:22:00+00:00,INR,CUS_13133,2026-01-05T09:30:00+00:00,INV_000273,MCH_SWIFT,ORD_000273,"{'amount': '1135.25', 'merchant': 'SwiftKart Marketplace'}",REF_000273,orders.csv,orders:ORD_000273
40606.00,2026-01-06T17:39:00+00:00,INR,CUS_36895,2026-01-05T09:30:00+00:00,INV_000275,MCH_TRAVEL,ORD_000275,"{'amount': '40606.00', 'merchant': 'Vista Travel Desk'}",REF_000275,orders.csv,orders:ORD_000275
18961.75,2026-01-06T17:42:00+00:00,INR,CUS_46677,2026-01-05T09:30:00+00:00,INV_000276,MCH_ZERO,ORD_000276,"{'amount': '18961.75', 'merchant': 'Zero Fee Internal Rail'}",REF_000276,orders.csv,orders:ORD_000276
49123.25,2026-01-06T17:53:00+00:00,INR,CUS_21128,2026-01-05T09:30:00+00:00,INV_000277,MCH_TRAVEL,ORD_000277,"{'amount': '49123.25', 'merchant': 'Vista Travel Desk'}",REF_000277,orders.csv,orders:ORD_000277
77880.50,2026-01-06T17:59:00+00:00,INR,CUS_18163,2026-01-05T09:30:00+00:00,INV_000278,MCH_ZERO,ORD_000278,"{'amount': '77880.50', 'merchant': 'Zero Fee Internal Rail'}",REF_000278,orders.csv,orders:ORD_000278
41588.25,2026-01-06T18:05:00+00:00,INR,CUS_52762,2026-01-05T09:30:00+00:00,INV_000279,MCH_CAFE,ORD_000279,"{'amount': '41588.25', 'merchant': 'Kaveri Coffee Roasters'}",REF_000279,orders.csv,orders:ORD_000279
26869.00,2026-01-06T18:10:00+00:00,INR,CUS_86638,2026-01-05T09:30:00+00:00,INV_000280,MCH_ZERO,ORD_000280,"{'amount': '26869.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000280,orders.csv,orders:ORD_000280
61386.00,2026-01-06T18:17:00+00:00,INR,CUS_63282,2026-01-05T09:30:00+00:00,INV_000281,MCH_SAAS,ORD_000281,"{'amount': '61386.00', 'merchant': 'Nila SaaS Systems'}",REF_000281,orders.csv,orders:ORD_000281
61031.00,2026-01-06T18:24:00+00:00,INR,CUS_25717,2026-01-05T09:30:00+00:00,INV_000282,MCH_CAFE,ORD_000282,"{'amount': '61031.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000282,orders.csv,orders:ORD_000282
43264.00,2026-01-06T18:36:00+00:00,INR,CUS_21955,2026-01-05T09:30:00+00:00,INV_000283,MCH_SWIFT,ORD_000283,"{'amount': '43264.00', 'merchant': 'SwiftKart Marketplace'}",REF_000283,orders.csv,orders:ORD_000283
6716.75,2026-01-06T18:40:00+00:00,INR,CUS_49169,2026-01-05T09:30:00+00:00,INV_000284,MCH_HEALTH,ORD_000284,"{'amount': '6716.75', 'merchant': 'Prana Health Online'}",REF_000284,orders.csv,orders:ORD_000284
73169.75,2026-01-06T18:46:00+00:00,INR,CUS_82105,2026-01-05T09:30:00+00:00,INV_000285,MCH_SAAS,ORD_000285,"{'amount': '73169.75', 'merchant': 'Nila SaaS Systems'}",REF_000285,orders.csv,orders:ORD_000285
29435.00,2026-01-06T19:02:00+00:00,INR,CUS_35969,2026-01-05T09:30:00+00:00,INV_000287,MCH_ZERO,ORD_000287,"{'amount': '29435.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000287,orders.csv,orders:ORD_000287
8750.00,2026-01-06T19:09:00+00:00,INR,CUS_94670,2026-01-05T09:30:00+00:00,INV_000288,MCH_ZERO,ORD_000288,"{'amount': '8750.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000288,orders.csv,orders:ORD_000288
5896.25,2026-01-06T19:14:00+00:00,INR,CUS_16637,2026-01-05T09:30:00+00:00,INV_000289,MCH_ZERO,ORD_000289,"{'amount': '5896.25', 'merchant': 'Zero Fee Internal Rail'}",REF_000289,orders.csv,orders:ORD_000289
50465.75,2026-01-06T19:21:00+00:00,INR,CUS_65923,2026-01-05T09:30:00+00:00,INV_000290,MCH_ZERO,ORD_000290,"{'amount': '50465.75', 'merchant': 'Zero Fee Internal Rail'}",REF_000290,orders.csv,orders:ORD_000290
36981.25,2026-01-06T19:27:00+00:00,INR,CUS_29481,2026-01-05T09:30:00+00:00,INV_000291,MCH_CAFE,ORD_000291,"{'amount': '36981.25', 'merchant': 'Kaveri Coffee Roasters'}",REF_000291,orders.csv,orders:ORD_000291
72479.25,2026-01-06T19:34:00+00:00,INR,CUS_17992,2026-01-05T09:30:00+00:00,INV_000292,MCH_SAAS,ORD_000292,"{'amount': '72479.25', 'merchant': 'Nila SaaS Systems'}",REF_000292,orders.csv,orders:ORD_000292
71558.00,2026-01-06T19:46:00+00:00,INR,CUS_60134,2026-01-05T09:30:00+00:00,INV_000293,MCH_TRAVEL,ORD_000293,"{'amount': '71558.00', 'merchant': 'Vista Travel Desk'}",REF_000293,orders.csv,orders:ORD_000293
74441.50,2026-01-06T19:51:00+00:00,INR,CUS_52153,2026-01-05T09:30:00+00:00,INV_000294,MCH_CAFE,ORD_000294,"{'amount': '74441.50', 'merchant': 'Kaveri Coffee Roasters'}",REF_000294,orders.csv,orders:ORD_000294
78565.00,2026-01-06T19:57:00+00:00,INR,CUS_13840,2026-01-05T09:30:00+00:00,INV_000295,MCH_CAFE,ORD_000295,"{'amount': '78565.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000295,orders.csv,orders:ORD_000295
13424.00,2026-01-06T20:03:00+00:00,INR,CUS_96096,2026-01-05T09:30:00+00:00,INV_000296,MCH_SWIFT,ORD_000296,"{'amount': '13424.00', 'merchant': 'SwiftKart Marketplace'}",REF_000296,orders.csv,orders:ORD_000296
51211.00,2026-01-06T20:10:00+00:00,INR,CUS_32768,2026-01-05T09:30:00+00:00,INV_000297,MCH_HEALTH,ORD_000297,"{'amount': '51211.00', 'merchant': 'Prana Health Online'}",REF_000297,orders.csv,orders:ORD_000297
3997.75,2026-01-06T20:20:00+00:00,INR,CUS_56095,2026-01-05T09:30:00+00:00,INV_000298,MCH_HEALTH,ORD_000298,"{'amount': '3997.75', 'merchant': 'Prana Health Online'}",REF_000298,orders.csv,orders:ORD_000298
40808.00,2026-01-06T20:23:00+00:00,INR,CUS_74282,2026-01-05T09:30:00+00:00,INV_000299,MCH_HEALTH,ORD_000299,"{'amount': '40808.00', 'merchant': 'Prana Health Online'}",REF_000299,orders.csv,orders:ORD_000299
28979.00,2026-01-06T20:33:00+00:00,INR,CUS_79002,2026-01-05T09:30:00+00:00,INV_000300,MCH_HEALTH,ORD_000300,"{'amount': '28979.00', 'merchant': 'Prana Health Online'}",REF_000300,orders.csv,orders:ORD_000300
8106.00,2026-01-06T20:48:00+00:00,INR,CUS_29360,2026-01-05T09:30:00+00:00,INV_000302,MCH_CAFE,ORD_000302,"{'amount': '8106.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000302,orders.csv,orders:ORD_000302
49267.75,2026-01-06T20:54:00+00:00,INR,CUS_96787,2026-01-05T09:30:00+00:00,INV_000303,MCH_ZERO,ORD_000303,"{'amount': '49267.75', 'merchant': 'Zero Fee Internal Rail'}",REF_000303,orders.csv,orders:ORD_000303
57561.75,2026-01-06T21:03:00+00:00,INR,CUS_73858,2026-01-05T09:30:00+00:00,INV_000304,MCH_TRAVEL,ORD_000304,"{'amount': '57561.75', 'merchant': 'Vista Travel Desk'}",REF_000304,orders.csv,orders:ORD_000304
87532.50,2026-01-06T21:08:00+00:00,INR,CUS_32983,2026-01-05T09:30:00+00:00,INV_000305,MCH_SWIFT,ORD_000305,"{'amount': '87532.50', 'merchant': 'SwiftKart Marketplace'}",REF_000305,orders.csv,orders:ORD_000305
535.75,2026-01-06T21:15:00+00:00,INR,CUS_85082,2026-01-05T09:30:00+00:00,INV_000306,MCH_SWIFT,ORD_000306,"{'amount': '535.75', 'merchant': 'SwiftKart Marketplace'}",REF_000306,orders.csv,orders:ORD_000306
29253.75,2026-01-06T21:19:00+00:00,INR,CUS_84127,2026-01-05T09:30:00+00:00,INV_000307,MCH_HEALTH,ORD_000307,"{'amount': '29253.75', 'merchant': 'Prana Health Online'}",REF_000307,orders.csv,orders:ORD_000307
10498.00,2026-01-06T21:28:00+00:00,INR,CUS_55457,2026-01-05T09:30:00+00:00,INV_000308,MCH_TRAVEL,ORD_000308,"{'amount': '10498.00', 'merchant': 'Vista Travel Desk'}",REF_000308,orders.csv,orders:ORD_000308
1793.00,2026-01-06T21:34:00+00:00,INR,CUS_37483,2026-01-05T09:30:00+00:00,INV_000309,MCH_SAAS,ORD_000309,"{'amount': '1793.00', 'merchant': 'Nila SaaS Systems'}",REF_000309,orders.csv,orders:ORD_000309
6610.25,2026-01-06T21:45:00+00:00,INR,CUS_67438,2026-01-05T09:30:00+00:00,INV_000310,MCH_ZERO,ORD_000310,"{'amount': '6610.25', 'merchant': 'Zero Fee Internal Rail'}",REF_000310,orders.csv,orders:ORD_000310
49938.00,2026-01-06T21:50:00+00:00,INR,CUS_81568,2026-01-05T09:30:00+00:00,INV_000311,MCH_SAAS,ORD_000311,"{'amount': '49938.00', 'merchant': 'Nila SaaS Systems'}",REF_000311,orders.csv,orders:ORD_000311
59451.00,2026-01-06T21:56:00+00:00,INR,CUS_14379,2026-01-05T09:30:00+00:00,INV_000312,MCH_SWIFT,ORD_000312,"{'amount': '59451.00', 'merchant': 'SwiftKart Marketplace'}",REF_000312,orders.csv,orders:ORD_000312
10025.00,2026-01-06T22:04:00+00:00,INR,CUS_32296,2026-01-05T09:30:00+00:00,INV_000313,MCH_ZERO,ORD_000313,"{'amount': '10025.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000313,orders.csv,orders:ORD_000313
78160.50,2026-01-06T22:13:00+00:00,INR,CUS_73273,2026-01-05T09:30:00+00:00,INV_000314,MCH_CAFE,ORD_000314,"{'amount': '78160.50', 'merchant': 'Kaveri Coffee Roasters'}",REF_000314,orders.csv,orders:ORD_000314
57211.00,2026-01-06T22:15:00+00:00,INR,CUS_17019,2026-01-05T09:30:00+00:00,INV_000315,MCH_HEALTH,ORD_000315,"{'amount': '57211.00', 'merchant': 'Prana Health Online'}",REF_000315,orders.csv,orders:ORD_000315
71095.00,2026-01-06T22:24:00+00:00,INR,CUS_96585,2026-01-05T09:30:00+00:00,INV_000316,MCH_TRAVEL,ORD_000316,"{'amount': '71095.00', 'merchant': 'Vista Travel Desk'}",REF_000316,orders.csv,orders:ORD_000316
51798.50,2026-01-06T22:32:00+00:00,INR,CUS_82045,2026-01-05T09:30:00+00:00,INV_000317,MCH_ZERO,ORD_000317,"{'amount': '51798.50', 'merchant': 'Zero Fee Internal Rail'}",REF_000317,orders.csv,orders:ORD_000317
56347.00,2026-01-06T22:41:00+00:00,INR,CUS_48607,2026-01-05T09:30:00+00:00,INV_000318,MCH_ZERO,ORD_000318,"{'amount': '56347.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000318,orders.csv,orders:ORD_000318
27425.00,2026-01-06T22:45:00+00:00,INR,CUS_93648,2026-01-05T09:30:00+00:00,INV_000319,MCH_ZERO,ORD_000319,"{'amount': '27425.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000319,orders.csv,orders:ORD_000319
86943.00,2026-01-06T23:02:00+00:00,INR,CUS_21945,2026-01-05T09:30:00+00:00,INV_000321,MCH_SAAS,ORD_000321,"{'amount': '86943.00', 'merchant': 'Nila SaaS Systems'}",REF_000321,orders.csv,orders:ORD_000321
50296.00,2026-01-06T23:07:00+00:00,INR,CUS_34455,2026-01-05T09:30:00+00:00,INV_000322,MCH_CAFE,ORD_000322,"{'amount': '50296.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000322,orders.csv,orders:ORD_000322
35500.50,2026-01-06T23:12:00+00:00,INR,CUS_18079,2026-01-05T09:30:00+00:00,INV_000323,MCH_SWIFT,ORD_000323,"{'amount': '35500.50', 'merchant': 'SwiftKart Marketplace'}",REF_000323,orders.csv,orders:ORD_000323
30120.50,2026-01-06T23:21:00+00:00,INR,CUS_17993,2026-01-05T09:30:00+00:00,INV_000324,MCH_HEALTH,ORD_000324,"{'amount': '30120.50', 'merchant': 'Prana Health Online'}",REF_000324,orders.csv,orders:ORD_000324
31186.25,2026-01-06T23:25:00+00:00,INR,CUS_49171,2026-01-05T09:30:00+00:00,INV_000325,MCH_HEALTH,ORD_000325,"{'amount': '31186.25', 'merchant': 'Prana Health Online'}",REF_000325,orders.csv,orders:ORD_000325
59156.00,2026-01-06T23:33:00+00:00,INR,CUS_31910,2026-01-05T09:30:00+00:00,INV_000326,MCH_ZERO,ORD_000326,"{'amount': '59156.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000326,orders.csv,orders:ORD_000326
82511.00,2026-01-06T23:41:00+00:00,INR,CUS_87994,2026-01-05T09:30:00+00:00,INV_000327,MCH_SWIFT,ORD_000327,"{'amount': '82511.00', 'merchant': 'SwiftKart Marketplace'}",REF_000327,orders.csv,orders:ORD_000327
68416.25,2026-01-06T23:58:00+00:00,INR,CUS_11620,2026-01-05T09:30:00+00:00,INV_000329,MCH_CAFE,ORD_000329,"{'amount': '68416.25', 'merchant': 'Kaveri Coffee Roasters'}",REF_000329,orders.csv,orders:ORD_000329
77361.50,2026-01-07T00:00:00+00:00,INR,CUS_23133,2026-01-05T09:30:00+00:00,INV_000330,MCH_HEALTH,ORD_000330,"{'amount': '77361.50', 'merchant': 'Prana Health Online'}",REF_000330,orders.csv,orders:ORD_000330
34920.25,2026-01-07T00:10:00+00:00,INR,CUS_95824,2026-01-05T09:30:00+00:00,INV_000331,MCH_SAAS,ORD_000331,"{'amount': '34920.25', 'merchant': 'Nila SaaS Systems'}",REF_000331,orders.csv,orders:ORD_000331
80077.75,2026-01-07T00:14:00+00:00,INR,CUS_62654,2026-01-05T09:30:00+00:00,INV_000332,MCH_HEALTH,ORD_000332,"{'amount': '80077.75', 'merchant': 'Prana Health Online'}",REF_000332,orders.csv,orders:ORD_000332
62587.00,2026-01-07T00:21:00+00:00,INR,CUS_58816,2026-01-05T09:30:00+00:00,INV_000333,MCH_ZERO,ORD_000333,"{'amount': '62587.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000333,orders.csv,orders:ORD_000333
13173.00,2026-01-07T00:30:00+00:00,INR,CUS_27614,2026-01-05T09:30:00+00:00,INV_000334,MCH_TRAVEL,ORD_000334,"{'amount': '13173.00', 'merchant': 'Vista Travel Desk'}",REF_000334,orders.csv,orders:ORD_000334
54927.50,2026-01-07T00:35:00+00:00,INR,CUS_94614,2026-01-05T09:30:00+00:00,INV_000335,MCH_TRAVEL,ORD_000335,"{'amount': '54927.50', 'merchant': 'Vista Travel Desk'}",REF_000335,orders.csv,orders:ORD_000335
63799.50,2026-01-07T00:42:00+00:00,INR,CUS_59009,2026-01-05T09:30:00+00:00,INV_000336,MCH_SAAS,ORD_000336,"{'amount': '63799.50', 'merchant': 'Nila SaaS Systems'}",REF_000336,orders.csv,orders:ORD_000336
18079.50,2026-01-07T00:49:00+00:00,INR,CUS_84537,2026-01-05T09:30:00+00:00,INV_000337,MCH_SAAS,ORD_000337,"{'amount': '18079.50', 'merchant': 'Nila SaaS Systems'}",REF_000337,orders.csv,orders:ORD_000337
33001.00,2026-01-07T00:56:00+00:00,INR,CUS_69827,2026-01-05T09:30:00+00:00,INV_000338,MCH_ZERO,ORD_000338,"{'amount': '33001.00', 'merchant': 'Zero Fee Internal Rail'}",REF_000338,orders.csv,orders:ORD_000338
52328.75,2026-01-07T01:08:00+00:00,INR,CUS_26236,2026-01-05T09:30:00+00:00,INV_000339,MCH_HEALTH,ORD_000339,"{'amount': '52328.75', 'merchant': 'Prana Health Online'}",REF_000339,orders.csv,orders:ORD_000339
78162.25,2026-01-07T01:13:00+00:00,INR,CUS_33276,2026-01-05T09:30:00+00:00,INV_000340,MCH_SAAS,ORD_000340,"{'amount': '78162.25', 'merchant': 'Nila SaaS Systems'}",REF_000340,orders.csv,orders:ORD_000340
34203.75,2026-01-07T01:19:00+00:00,INR,CUS_21847,2026-01-05T09:30:00+00:00,INV_000341,MCH_SWIFT,ORD_000341,"{'amount': '34203.75', 'merchant': 'SwiftKart Marketplace'}",REF_000341,orders.csv,orders:ORD_000341
29312.75,2026-01-07T01:29:00+00:00,INR,CUS_39505,2026-01-05T09:30:00+00:00,INV_000342,MCH_SWIFT,ORD_000342,"{'amount': '29312.75', 'merchant': 'SwiftKart Marketplace'}",REF_000342,orders.csv,orders:ORD_000342
2928.75,2026-01-07T01:34:00+00:00,INR,CUS_11166,2026-01-05T09:30:00+00:00,INV_000343,MCH_HEALTH,ORD_000343,"{'amount': '2928.75', 'merchant': 'Prana Health Online'}",REF_000343,orders.csv,orders:ORD_000343
33381.50,2026-01-07T01:43:00+00:00,INR,CUS_50037,2026-01-05T09:30:00+00:00,INV_000344,MCH_SWIFT,ORD_000344,"{'amount': '33381.50', 'merchant': 'SwiftKart Marketplace'}",REF_000344,orders.csv,orders:ORD_000344
60461.00,2026-01-07T01:48:00+00:00,INR,CUS_38601,2026-01-05T09:30:00+00:00,INV_000345,MCH_CAFE,ORD_000345,"{'amount': '60461.00', 'merchant': 'Kaveri Coffee Roasters'}",REF_000345,orders.csv,orders:ORD_000345
67345.75,2026-01-07T01:56:00+00:00,INR,CUS_59051,2026-01-05T09:30:00+00:00,INV_000346,MCH_ZERO,ORD_000346,"{'amount': '67345.75', 'merchant': 'Zero Fee Internal Rail'}",REF_000346,orders.csv,orders:ORD_000346
8667.00,2026-01-07T02:04:00+00:00,INR,CUS_46239,2026-01-05T09:30:00+00:00,INV_000347,MCH_SAAS,ORD_000347,"{'amount': '8667.00', 'merchant': 'Nila SaaS Systems'}",REF_000347,orders.csv,orders:ORD_000347
85689.00,2026-01-07T02:07:00+00:00,INR,CUS_34688,2026-01-05T09:30:00+00:00,INV_000348,MCH_TRAVEL,ORD_000348,"{'amount': '85689.00', 'merchant': 'Vista Travel Desk'}",REF_000348,orders.csv,orders:ORD_000348
53265.75,2026-01-07T02:18:00+00:00,INR,CUS_51888,2026-01-05T09:30:00+00:00,INV_000349,MCH_HEALTH,ORD_000349,"{'amount': '53265.75', 'merchant': 'Prana Health Online'}",REF_000349,orders.csv,orders:ORD_000349
34303.25,2026-01-07T02:23:00+00:00,INR,CUS_63031,2026-01-05T09:30:00+00:00,INV_000350,MCH_CAFE,ORD_000350,"{'amount': '34303.25', 'merchant': 'Kaveri Coffee Roasters'}",REF_000350,orders.csv,orders:ORD_000350
